1	OP_CODE	YEAR	VESSEL	SURVEY	BEST_LAT_DD	BEST_DEPTH_M	AREA_SWEPT_MSQ	EXPANDED_WT_KG	NUMBER_FISH
1125	2.01E+11	2005	8	3	44.34161554	76.3108	16994.77934	3.04	38
1126	2.01E+11	2005	8	3	44.2468164	64.4269	16956.57361	47.59	748
1127	2.01E+11	2005	8	3	44.24030447	92.2354	17059.90486	18.2	119
1128	2.01E+11	2005	8	3	44.38699329	98.6363	17125.6061	0.94	18
1129	2.01E+11	2005	8	3	44.43550322	171.2284	19144.63369	41.93	238
1130	2.01E+11	2005	8	3	44.48859073	499.0873	21279.88925	5.28	51
1131	2.01E+11	2005	8	3	44.52687382	923.8955	13558.61396	0	0
1132	2.01E+11	2005	8	3	44.3667375	884.7	19361.216	0	0
1133	2.01E+11	2005	8	3	44.31474153	391.306	16671.75245	0	0
1134	2.01E+11	2005	8	3	44.04153851	247.5693	16750.95859	41.52	155
1135	2.01E+11	2005	8	3	44.03619866	125.1979	15899.87257	58.79	227
1136	2.01E+11	2005	8	3	44.02551246	126.5735	15673.27403	5.24	64
1137	2.01E+11	2005	8	3	43.982736	150.6307	18150.84967	12.23	165
1138	2.01E+11	2005	8	3	43.97818333	142.0975	17696.5754	3.45	17
1139	2.01E+11	2005	8	3	43.80911881	112.1286	14368.96119	2.58	32
1140	2.01E+11	2005	8	3	43.76982983	182.026	19254.18569	17.82	78
1141	2.01E+11	2005	8	3	43.46035789	537.8062	18579.64134	10.44	34
1142	2.01E+11	2005	8	3	43.60186821	124.1198	17210.70315	14.29	142
1143	2.01E+11	2005	8	3	43.48483316	105.3137	18594.86719	3.99	65
1144	2.01E+11	2005	8	3	43.32449015	107.9257	16664.46902	1.18	23
1145	2.01E+11	2005	8	3	42.80026728	603.5925	20210.58014	3.08	11
1146	2.01E+11	2005	8	3	42.73241651	86.0005	17477.11254	4.31	23
1147	2.01E+11	2005	8	3	42.63367521	75.1901	19316.62594	2.05	21
1148	2.01E+11	2005	8	3	42.42969795	88.7147	18749.00132	5.87	62
1149	2.01E+11	2005	8	3	42.2639235	120.5878	19444.6271	27.18	187
1150	2.01E+11	2005	8	3	42.15897202	190.0714	17080.85527	7.11	60
1151	2.01E+11	2005	8	3	42.06376039	475.8214	18978.0234	34.94	312
1152	2.01E+11	2005	8	3	42.0085832	817.5022	20229.269	0.82	7
1153	2.01E+11	2005	8	3	41.96347083	1019.2856	26846.64567	0	0
1154	2.01E+11	2005	8	3	41.6155625	939.3001	29814.97155	0	0
1155	2.01E+11	2005	8	3	41.5466754	1018.7695	22553.42472	0	0
1156	2.01E+11	2005	8	3	41.63478039	706.888	21487.52805	0	0
1157	2.01E+11	2005	8	3	41.74105903	493.0503	18323.05787	96.24	552
1158	2.01E+11	2005	8	3	41.53665543	299.7081	16616.71677	171.24	569
1159	2.01E+11	2005	8	3	41.37389401	174.5178	19373.49418	8.89	72
1160	2.01E+11	2005	8	3	41.23171721	98.6791	18350.58507	36.04	415
1161	2.01E+11	2005	8	3	41.16420753	173.9496	20202.4214	0.54	6
1162	2.01E+11	2005	8	3	41.0077886	529.0195	15906.10644	182.34	790
1163	2.01E+11	2005	8	3	41.00866667	105.5679	17769.7365	15.26	293
1164	2.01E+11	2005	8	3	40.90842436	69.9897	21238.06573	7.51	50
1165	2.01E+11	2005	8	3	40.87891203	491.066	17537.75161	15.01	242
1166	2.01E+11	2005	8	3	40.83666165	555.6707	16574.55442	142.01	421
1167	2.01E+11	2005	8	3	40.68042817	510.2855	13905.82019	24.28	60
1168	2.01E+11	2005	8	3	40.16836843	466.5859	18204.93725	12.14	62
1169	2.01E+11	2005	8	3	40.11983957	666.9667	17450.39647	0	0
1170	2.01E+11	2005	8	3	39.89700833	100.8086	10847.3904	1.21	6
1171	2.01E+11	2005	8	3	39.85942465	113.5273	14552.38899	1.84	45
1172	2.01E+11	2005	8	3	39.54865977	727.3832	19380.42977	0	0
1173	2.01E+11	2005	8	3	39.2497839	1010.1873	17079.80146	0	0
1174	2.01E+11	2005	8	3	39.1873265	462.305	17102.56465	6.84	72
1175	2.01E+11	2005	8	3	39.19538768	170.2601	19557.84011	3.78	59
1176	2.01E+11	2005	8	3	39.10100515	193.7904	19415.60776	52.57	190
1177	2.01E+11	2005	8	3	38.96923789	309.006	15461.66974	23.13	198
1178	2.01E+11	2005	8	3	38.80917078	85.6422	19207.18732	0.68	17
1179	2.01E+11	2005	8	3	38.74442357	128.512	18121.97716	1.68	25
1180	2.01E+11	2005	8	3	38.72114109	137.9979	18219.35062	12.75	62
1181	2.01E+11	2005	8	3	38.64585393	127.3535	19614.31755	0.79	15
1182	2.01E+11	2005	8	3	38.45006847	195.4484	17696.25488	12.02	88
1183	2.01E+11	2005	8	3	38.36465458	168.2707	19611.14721	18.44	295
1184	2.01E+11	2005	8	3	38.33989493	181.3505	19730.37927	19.6	169
1185	2.01E+11	2005	8	3	38.26754887	137.6193	17557.32161	17.01	108
1186	2.01E+11	2005	8	3	38.11843232	236.3637	17302.49496	0.79	12
1187	2.01E+11	2005	8	3	38.08695638	146.7994	18286.64364	9.26	111
1188	2.01E+11	2005	8	3	37.86696664	98.8799	17599.96147	8.44	26
1189	2.01E+11	2005	8	3	37.84606787	95.5351	15085.37815	3.88	71
1190	2.01E+11	2005	8	3	37.87566303	91.9996	18325.10385	0.8	15
1191	2.01E+11	2005	8	3	37.65091166	133.5364	13874.86073	3.81	78
1192	2.01E+11	2005	8	3	37.41133357	92.335	17202.20924	2.85	23
1193	2.01E+11	2005	8	3	37.38961216	70.2951	18604.03721	2.1	13
1194	2.01E+11	2005	8	3	37.31017096	58.2977	17763.66925	0.96	7
1195	2.01E+11	2005	8	3	37.13301609	59.8861	17071.02502	1.22	9
1196	2.01E+11	2005	8	3	36.96094532	109.6169	17241.01446	0.7	12
1197	2.01E+11	2005	8	3	37.08429863	115.8883	16343.7803	2.65	21
1198	2.01E+11	2005	8	3	37.29438156	227.6346	15732.66143	45.32	300
1199	2.01E+11	2005	8	3	37.3290125	118.3089	16974.96314	15.68	67
1200	2.01E+11	2005	8	3	36.49139585	97.0227	14719.42566	0.86	3
1201	2.01E+11	2005	8	3	36.31842391	160.8485	19438.72581	11.75	53
1202	2.01E+11	2005	8	3	36.21802752	488.9179	17720.85139	1.4	5
1203	2.01E+11	2005	8	3	36.11372001	570.9963	23496.60816	0	0
1204	2.01E+11	2005	8	3	36.11833375	61.2603	13717.02308	0	0
1205	2.01E+11	2005	8	3	35.98879499	410.0751	18899.65367	20.94	154
1206	2.01E+11	2005	8	3	35.99231646	61.1324	16225.45298	0	0
1207	2.01E+11	2005	8	3	35.82728667	313.8995	16461.03155	0.64	7
1208	2.01E+11	2005	8	3	35.80666978	577.9314	21754.85802	0	0
1209	2.01E+11	2005	8	3	35.82728511	838.2218	24280.5143	0	0
1210	2.01E+11	2005	8	3	35.7678	869.5956	23667.18127	0	0
1211	2.01E+11	2005	8	3	35.60421597	493.3597	20397.50417	11.24	28
1212	2.01E+11	2005	8	3	35.64712083	715.6042	20407.0932	0	0
1213	2.01E+11	2005	8	3	35.49289583	1053.8079	33424.9984	0	0
1214	2.01E+11	2005	8	3	35.3046969	1015.297	20151.64762	0	0
1215	2.01E+11	2005	8	3	35.27176907	1153.9989	21136.53514	0	0
1216	2.01E+11	2005	8	3	35.19787023	633.6046	16926.91352	0	0
1217	2.01E+11	2005	8	3	34.64164583	819.9245	23194.97627	0	0
1218	2.01E+11	2005	8	3	34.4294039	94.9262	18048.52068	0.1	3
1219	2.01E+11	2005	8	3	34.29279348	390.0756	17297.85598	0.6	14
1220	2.01E+11	2005	8	3	34.2034611	509.4575	18820.47745	0	0
1221	2.01E+11	2005	8	3	34.18738273	296.0231	18296.46692	0.08	2
1222	2.01E+11	2005	8	3	34.15330922	110.1655	18614.6707	0	0
1223	2.01E+11	2005	8	3	33.99580244	61.3613	19411.0715	0	0
1224	2.01E+11	2005	8	3	33.95698999	496.0762	17977.53806	4.94	39
1225	2.01E+11	2005	8	3	33.88364754	806.1218	23857.16485	0	0
1226	2.01E+11	2005	8	3	34.34740752	170.6172	19034.0717	2.63	52
1227	2.01E+11	2005	8	3	34.41847019	71.3578	19828.88829	0	0
1228	2.01E+11	2005	8	3	34.52381703	334.0792	17703.9646	11.07	186
1229	2.01E+11	2005	8	3	34.65571501	85.0443	20068.50554	0.03	1
1230	2.01E+11	2005	8	3	35.17025814	232.4806	17345.33238	0	0
1231	2.01E+11	2005	8	3	35.37398929	230.379	19121.58438	0.19	2
1232	2.01E+11	2005	8	3	35.53862164	71.5113	18542.04144	0	0
1233	2.01E+11	2005	8	3	33.83921192	647.5705	19151.6731	0	0
1234	2.01E+11	2005	8	3	33.78771427	785.286	19519.13636	0	0
1235	2.01E+11	2005	8	3	33.74484924	884.6725	24689.13893	0	0
1236	2.01E+11	2005	8	3	33.71709545	936.8071	22810.90053	0	0
1237	2.01E+11	2005	8	3	33.75743487	178.0992	19463.94856	0.27	4
1238	2.01E+11	2005	8	3	33.24843333	1098.2061	27242.78969	0	0
1239	2.01E+11	2005	8	3	33.11804863	488.6225	16761.0588	0	0
1240	2.01E+11	2005	8	3	32.89253017	1101.8131	32317.51428	0	0
1241	2.01E+11	2005	8	3	32.76942159	629.9359	18611.92725	0	0
1242	2.01E+11	2005	8	3	32.73200776	515.6497	16766.67479	0	0
1243	2.01E+11	2005	8	3	32.742825	971.8793	21503.19462	0	0
1244	2.01E+11	2005	8	3	32.60948333	1006.0593	27950.80359	0	0
1245	2.01E+11	2005	8	3	32.53552176	758.0524	18510.47872	0	0
1246	2.01E+11	2005	8	3	32.90751058	1056.412	25941.20884	0	0
1247	2.01E+11	2005	8	3	32.90633375	1140.2322	26555.35257	0	0
1248	2.01E+11	2005	8	3	32.88306259	426.0619	14507.48954	15.24	67
1249	2.01E+11	2005	8	3	32.76858059	915.594	26440.60352	0	0
1250	2.01E+11	2005	8	3	32.73066839	515.5128	17573.36499	0	0
1251	2.01E+11	2005	8	3	32.60338824	69.0519	19443.8526	0	0
1252	2.01E+11	2005	8	3	32.65974824	76.4979	20060.49659	0	0
1253	2.01E+11	2005	8	3	32.83430833	85.9622	18025.51342	0	0
1254	2.01E+11	2005	8	3	32.92147324	74.0477	19505.27719	0	0
1255	2.01E+11	2005	8	3	33.5434769	392.221	19029.07297	15.51	95
1256	2.01E+11	2005	8	3	33.43120475	527.5744	21433.74022	0	0
1257	2.01E+11	2005	8	3	33.3434434	740.5565	16532.1984	0	0
1258	2.01E+11	2005	8	3	33.43434909	328.0985	18303.03685	0.72	12
1259	2.01E+11	2005	8	3	33.657475	581.3504	11785.99629	0	0
1260	2.01E+11	2005	8	3	33.7115423	66.7246	18917.52098	0	0
1261	2.01E+11	2005	8	3	33.79237833	60.2323	16352.01574	0	0
1262	2.01E+11	2005	8	3	33.93158205	755.402	20941.8361	0	0
1263	2.01E+11	2005	8	3	34.53366667	1028.6034	29306.85508	0	0
1264	2.01E+11	2005	8	3	34.81791347	551.6481	21350.43625	0	0
1265	2.01E+11	2005	8	3	34.9019722	531.7562	18662.58066	0.31	4
1266	2.01E+11	2005	8	3	35.01085625	563.2566	17546.57794	0.26	1
1267	2.01E+11	2005	8	3	35.20799669	551.3222	19233.23508	0.14	1
1268	2.01E+11	2005	10	3	45.77328333	1152.0837	23148.44669	0	0
1269	2.01E+11	2005	10	3	45.88882908	1132.3593	17127.94826	0	0
1270	2.01E+11	2005	10	3	45.95362746	1242.9138	19401.63047	0	0
1271	2.01E+11	2005	10	3	45.91293607	730.2647	17713.55412	0	0
1272	2.01E+11	2005	10	3	46.03815239	293.2746	15887.80888	25.33	125
1273	2.01E+11	2005	10	3	45.92019346	531.2566	16323.84076	0.24	5
1274	2.01E+11	2005	10	3	45.85143134	155.7393	13242.08823	16.98	85
1275	2.01E+11	2005	10	3	45.83433914	136.0367	15305.73696	33.11	196
1276	2.01E+11	2005	10	3	46.90842579	810.5359	18317.51367	0	0
1277	2.01E+11	2005	10	3	46.89644816	958.476	20775.97696	0	0
1278	2.01E+11	2005	10	3	47.09273661	142.3469	14999.08777	5.7	40
1279	2.01E+11	2005	10	3	47.6592943	1023.3971	16886.58216	0	0
1280	2.01E+11	2005	10	3	47.79003794	574.6443	19233.99531	0	0
1281	2.01E+11	2005	10	3	47.92367368	146.636	15409.50501	8.93	66
1282	2.01E+11	2005	10	3	47.96114231	165.9775	15076.14487	26.22	63
1283	2.01E+11	2005	10	3	48.03592739	171.4852	12893.9477	0	0
1284	2.01E+11	2005	10	3	48.00426908	194.063	15470.86837	5.38	14
1285	2.01E+11	2005	10	3	48.10565	231.1066	17391.37368	35.96	102
1286	2.01E+11	2005	10	3	48.10282911	164.8255	15405.31236	4.37	46
1287	2.01E+11	2005	10	3	48.16603518	115.4166	14507.07426	0	0
1288	2.01E+11	2005	10	3	48.42419167	111.1109	14241.23403	3.86	19
1289	2.01E+11	2005	10	3	48.22842067	199.7739	16175.18981	4.95	54
1290	2.01E+11	2005	10	3	48.19645214	123.7923	14135.65802	7.12	57
1291	2.01E+11	2005	10	3	47.72620039	162.5894	16785.14343	50.31	145
1292	2.01E+11	2005	10	3	47.5565865	122.7944	14723.90291	7.17	62
1293	2.01E+11	2005	10	3	46.9697651	94.3251	14896.61256	1.65	39
1294	2.01E+11	2005	10	3	46.81553139	79.1495	14830.11425	58.23	346
1295	2.01E+11	2005	10	3	46.70687594	127.899	14934.8444	11.73	69
1296	2.01E+11	2005	10	3	46.47289335	870.6072	16030.0375	0	0
1297	2.01E+11	2005	10	3	46.31770294	135.9776	14539.93788	88.25	283
1298	2.01E+11	2005	10	3	46.35089774	65.2975	13697.0378	53.53	425
1299	2.01E+11	2005	10	3	46.25759281	81.7853	15079.75552	25.56	206
1300	2.01E+11	2005	10	3	46.19808193	76.4848	14700.90111	51.76	120
1301	2.01E+11	2005	10	3	45.82641667	101.9383	15588.40451	2.07	20
1302	2.01E+11	2005	10	3	45.79548523	145.7265	15372.15904	14.79	194
1303	2.01E+11	2005	10	3	45.57087611	434.4829	15381.76902	2.04	12
1304	2.01E+11	2005	10	3	45.557063	480.2724	15980.03546	16.01	66
1305	2.01E+11	2005	10	3	45.4638416	476.7	15301.97079	0	0
1306	2.01E+11	2005	10	3	45.39805593	647.2062	16089.21695	0	0
1307	2.01E+11	2005	10	3	45.39564897	391.2809	16372.76596	1.45	10
1308	2.01E+11	2005	10	3	45.26096473	497.6521	15389.78632	0	0
1309	2.01E+11	2005	10	3	45.20193501	550.5434	18408.20421	0.04	1
1310	2.01E+11	2005	10	3	45.32229587	114.217	15000.24512	2	35
1311	2.01E+11	2005	10	3	45.02120324	88.6284	13658.49305	6.28	31
1312	2.01E+11	2005	10	3	44.90056315	162.1064	13966.8227	14.07	82
1313	2.01E+11	2005	10	3	44.76176305	103.0703	14353.10575	2.62	22
1314	2.01E+11	2005	10	3	44.74341119	282.8431	14121.97981	6.19	58
1315	2.01E+11	2005	10	3	44.62963496	283.4334	13214.00508	0.15	5
1316	2.01E+11	2005	10	3	44.54243683	396.8757	17983.79941	24.73	189
1317	2.01E+11	2005	10	3	44.28172964	78.9238	15313.19115	22.35	189
1318	2.01E+11	2005	10	3	44.36437948	88.0338	14789.30178	0.41	4
1319	2.01E+11	2005	10	3	44.38874054	112.3034	14386.42335	1.39	7
1320	2.01E+11	2005	10	3	44.26115254	784.6241	22016.57076	0	0
1321	2.01E+11	2005	10	3	44.21052717	111.9281	14153.07348	0.43	3
1322	2.01E+11	2005	10	3	43.8555263	304.9347	15821.27724	30.41	393
1323	2.01E+11	2005	10	3	43.72135721	334.7445	15079.99181	31.13	263
1324	2.01E+11	2005	10	3	43.67022302	209.8526	14758.45246	17.65	162
1325	2.01E+11	2005	10	3	43.83614325	89.4005	17013.19328	2.63	110
1326	2.01E+11	2005	10	3	43.75178876	99.7179	16140.52879	3.26	43
1327	2.01E+11	2005	10	3	43.67378238	164.7908	14745.71842	3.83	29
1328	2.01E+11	2005	10	3	43.41809773	172.8909	16108.33263	5.86	32
1329	2.01E+11	2005	10	3	43.18201041	248.76	16640.20037	70.67	272
1330	2.01E+11	2005	10	3	42.96104598	83.8799	14662.64514	3.55	36
1331	2.01E+11	2005	10	3	42.94476439	276.2837	13470.45852	17.44	147
1332	2.01E+11	2005	10	3	42.89040264	286.6927	16022.88602	64.91	218
1333	2.01E+11	2005	10	3	42.85042351	387.2611	14445.72539	35.62	190
1334	2.01E+11	2005	10	3	42.54665021	88.6898	15345.39765	11.57	64
1335	2.01E+11	2005	10	3	42.16492111	795.8334	19844.93357	0	0
1336	2.01E+11	2005	10	3	42.08162769	593.1472	16130.84775	16.52	66
1337	2.01E+11	2005	10	3	42.0011064	96.8214	17002.41783	23.33	110
1338	2.01E+11	2005	10	3	41.93494215	292.0501	18831.95235	87.85	491
1339	2.01E+11	2005	10	3	41.74271588	835.4184	18514.57445	0	0
1340	2.01E+11	2005	10	3	41.63895744	776.2838	18970.35263	0	0
1341	2.01E+11	2005	10	3	41.62520088	594.1304	17038.54601	45.62	155
1342	2.01E+11	2005	10	3	41.61677774	58.2316	15476.27406	2.97	31
1343	2.01E+11	2005	10	3	41.55439375	65.4311	15360.68225	2.74	28
1344	2.01E+11	2005	10	3	41.30254019	77.463	18247.14853	24.14	182
1345	2.01E+11	2005	10	3	41.30780787	293.7424	16172.20152	56.05	530
1346	2.01E+11	2005	10	3	41.20162585	495.0302	16469.2637	46.48	546
1347	2.01E+11	2005	10	3	41.16097584	114.1243	14853.29341	41.25	180
1348	2.01E+11	2005	10	3	40.90174227	350.2712	15294.25134	17.64	60
1349	2.01E+11	2005	10	3	40.93118269	73.6279	14715.7868	8.68	111
1350	2.01E+11	2005	10	3	40.83973362	62.2598	15582.5789	4.41	68
1351	2.01E+11	2005	10	3	40.55019471	64.004	15317.90483	0.48	10
1352	2.01E+11	2005	10	3	40.56910786	130.29	13714.0851	7.54	79
1353	2.01E+11	2005	10	3	40.57203948	549.7078	14742.51546	50.16	229
1354	2.01E+11	2005	10	3	40.40402505	81.2938	15381.34229	2.24	13
1355	2.01E+11	2005	10	3	40.46126036	136.9337	13603.74934	17.66	186
1356	2.01E+11	2005	10	3	40.0861782	109.5823	15219.94685	2.96	37
1357	2.01E+11	2005	10	3	39.64725003	117.9314	15362.46425	0.18	9
1358	2.01E+11	2005	10	3	39.31437379	128.2713	13879.38212	14.88	49
1359	2.01E+11	2005	10	3	39.17404757	82.4219	12042.64074	0.19	1
1360	2.01E+11	2005	10	3	39.01601609	86.6815	12469.84847	0.09	3
1361	2.01E+11	2005	10	3	38.96848567	71.2126	14425.22037	0.19	2
1362	2.01E+11	2005	10	3	38.80578079	72.1485	13066.07752	0.3	3
1363	2.01E+11	2005	10	3	37.92520059	62.0864	14133.06194	0.63	4
1364	2.01E+11	2005	10	3	37.53564632	64.1973	14677.12112	6.72	76
1365	2.01E+11	2005	10	3	37.44348087	124.3635	13927.62118	11.81	39
1366	2.01E+11	2005	10	3	37.43422452	606.3437	18800.64198	0	0
1367	2.01E+11	2005	10	3	37.30185021	114.1094	14329.37741	3.67	22
1368	2.01E+11	2005	10	3	36.98858105	955.1762	23792.57035	0	0
1369	2.01E+11	2005	10	3	37.11044079	79.4073	15448.60379	1.21	13
1370	2.01E+11	2005	10	3	37.02647234	118.2085	13667.90403	5.35	51
1371	2.01E+11	2005	10	3	36.97363608	64.0815	15697.26185	1.2	14
1372	2.01E+11	2005	10	3	36.88066542	102.4126	13697.97968	1	11
1373	2.01E+11	2005	10	3	36.87687635	88.2711	13572.72754	0.18	3
1374	2.01E+11	2005	10	3	36.8383592	97.676	14001.45533	1.04	10
1375	2.01E+11	2005	10	3	36.38587091	85.2505	13651.24023	0	0
1376	2.01E+11	2005	10	3	36.28413498	108.7564	14999.39605	0	0
1377	2.01E+11	2005	10	3	36.21799115	847.6708	20468.72235	0	0
1378	2.01E+11	2005	10	3	36.23532558	238.6479	14728.7895	9.41	50
1379	2.01E+11	2005	10	3	35.79889415	972.0904	18115.28955	0	0
1380	2.01E+11	2005	10	3	35.65497384	506.1027	16088.80521	0.26	2
1381	2.01E+11	2005	10	3	35.59004603	386.7513	17721.3653	3.82	50
1382	2.01E+11	2005	10	3	35.40315876	108.3695	13732.37682	0.69	2
1383	2.01E+11	2005	10	3	35.28211335	147.8273	14112.18379	0.16	2
1384	2.01E+11	2005	10	3	35.08858069	520.4286	16262.68211	15.1	46
1385	2.01E+11	2005	10	3	35.02091163	615.1842	19340.83236	0	0
1386	2.01E+11	2005	10	3	34.88993917	693.1118	17859.89932	0	0
1387	2.01E+11	2005	10	3	34.79333889	492.4216	17130.13861	6.11	27
1388	2.01E+11	2005	10	3	34.67776667	1029.9129	24158.19536	0	0
1389	2.01E+11	2005	10	3	34.90128648	313.419	14629.8511	67.93	568
1390	2.01E+11	2005	10	3	35.08020005	208.9136	15134.30608	0	0
1391	2.01E+11	2005	10	3	34.53635889	503.0402	16358.20011	17.07	75
1392	2.01E+11	2005	10	3	34.42858329	300.6213	16776.53056	0.03	2
1393	2.01E+11	2005	10	3	34.39538274	250.4734	17416.19505	0	0
1394	2.01E+11	2005	10	3	34.32792379	424.7263	17358.36133	0.21	2
1395	2.01E+11	2005	10	3	34.12675792	262.6319	15681.89567	0.32	10
1396	2.01E+11	2005	10	3	34.12598054	367.296	16502.16052	0.16	1
1397	2.01E+11	2005	10	3	34.30639895	564.1863	15093.92686	0	0
1398	2.01E+11	2005	10	3	34.39665187	192.4088	18077.73784	3.52	26
1399	2.01E+11	2005	10	3	34.37554765	71.0386	15051.18461	0	0
1400	2.01E+11	2005	10	3	34.27218801	109.856	15685.52955	0.15	1
1401	2.01E+11	2005	10	3	34.26524068	85.5021	16725.65876	0	0
1402	2.01E+11	2005	10	3	34.19884962	79.916	14525.9733	0	0
1403	2.01E+11	2005	10	3	34.07113873	143.02	15772.53751	0.04	1
1404	2.01E+11	2005	10	3	34.03741667	308.7011	18054.85797	0.3	3
1405	2.01E+11	2005	10	3	33.78494561	464.9054	16455.5953	9.1	65
1406	2.01E+11	2005	10	3	33.74580833	936.8734	19860.39295	0.11	1
1407	2.01E+11	2005	10	3	33.60985999	307.3844	14729.9557	0	0
1408	2.01E+11	2005	10	3	33.96549988	108.5047	13858.74155	0.05	1
1409	2.01E+11	2005	10	3	33.83880037	87.2347	15874.11172	0	0
1410	2.01E+11	2005	10	3	33.68325	615.0793	10630.57483	0	0
1411	2.01E+11	2005	10	3	33.67833126	825.5172	18573.24198	0	0
1412	2.01E+11	2005	10	3	33.27967114	340.6247	14004.90131	1.81	18
1413	2.01E+11	2005	10	3	33.57770087	78.4571	15937.48081	0	0
1414	2.01E+11	2005	10	3	33.50807863	463.9	14789.85886	2.96	8
1415	2.01E+11	2005	10	3	33.38663214	698.3683	15782.1887	0	0
1416	2.01E+11	2005	10	3	32.99680715	805.0389	18895.63777	0	0
1417	2.01E+11	2005	10	3	32.93545833	1027.9281	21425.88916	0	0
1418	2.01E+11	2005	10	3	32.83032739	1075.0813	21372.05072	0	0
1419	2.01E+11	2005	10	3	32.71523427	412.441	16009.02877	0.93	5
1420	2.01E+11	2005	10	3	32.9390213	838.4643	17596.13793	0	0
1421	2.01E+11	2005	10	3	32.58347952	105.0586	15907.24158	0	0
1422	2.01E+11	2005	17	3	45.39355876	498.8996	17177.08597	0.3	3
1423	2.01E+11	2005	17	3	45.44653295	419.7997	19161.68288	31.03	167
1424	2.01E+11	2005	17	3	45.47137045	519.9657	22284.54842	0.25	2
1425	2.01E+11	2005	17	3	45.53247034	459.5969	23527.61593	3.72	62
1426	2.01E+11	2005	17	3	45.62255263	168.5006	19739.75856	14.44	157
1427	2.01E+11	2005	17	3	45.55636484	115.362	17313.32604	0.06	1
1428	2.01E+11	2005	17	3	45.45766691	107.9273	19055.8189	0.74	32
1429	2.01E+11	2005	17	3	45.78156586	656.2025	30802.9721	0	0
1430	2.01E+11	2005	17	3	45.83252872	317.1734	25504.49089	24.79	182
1431	2.01E+11	2005	17	3	45.90276585	550	16297.3136	0.43	4
1432	2.01E+11	2005	17	3	45.93638575	700.0548	26936.82815	0	0
1433	2.01E+11	2005	17	3	46.0614335	351.5688	21297.58841	122.42	293
1434	2.01E+11	2005	17	3	46.09971432	1250.8438	15212.06203	0	0
1435	2.01E+11	2005	17	3	46.25875754	957.0026	30261.32714	0	0
1436	2.01E+11	2005	17	3	46.42941027	1077.4837	20537.63071	0	0
1437	2.01E+11	2005	17	3	46.51937041	576.1771	28715.22383	0	0
1438	2.01E+11	2005	17	3	46.5599273	814.2671	23712.11147	0	0
1439	2.01E+11	2005	17	3	46.82994215	598.3977	23350.95724	0	0
1440	2.01E+11	2005	17	3	46.82682638	180.5388	21711.62218	19.46	160
1441	2.01E+11	2005	17	3	47.07373726	571.4515	15229.36757	0	0
1442	2.01E+11	2005	17	3	47.26304354	455.1933	17616.40469	4.1	8
1443	2.01E+11	2005	17	3	47.54374931	998.0372	25840.33321	0	0
1444	2.01E+11	2005	17	3	47.90260833	358.1576	20724.29033	15.53	89
1445	2.01E+11	2005	17	3	48.32766224	187.5759	16900.01535	1.45	5
1446	2.01E+11	2005	17	3	48.36349718	327.4193	21923.47427	0	0
1447	2.01E+11	2005	17	3	48.06138689	116.9103	18835.39464	8.16	50
1448	2.01E+11	2005	17	3	47.85508895	77.8838	21411.75159	23.41	155
1449	2.01E+11	2005	17	3	47.50481852	171.9134	19947.74942	9.19	22
1450	2.01E+11	2005	17	3	47.4267648	150.0752	22599.73193	41.99	115
1451	2.01E+11	2005	17	3	47.29079726	171.4137	20822.95413	6.54	46
1452	2.01E+11	2005	17	3	47.16623429	133.5906	18767.81513	4.31	58
1453	2.01E+11	2005	17	3	46.96731732	62.0893	21476.29495	11.07	34
1454	2.01E+11	2005	17	3	46.76420501	89.4892	22279.56131	5.18	95
1455	2.01E+11	2005	17	3	46.6013395	89.8509	21350.24735	15.39	112
1456	2.01E+11	2005	17	3	46.54811874	126.235	25253.37595	29.99	216
1457	2.01E+11	2005	17	3	46.30617595	141.2342	20973.57535	92.28	570
1458	2.01E+11	2005	17	3	45.98265373	93.2181	25313.41177	7.48	98
1459	2.01E+11	2005	17	3	45.7537516	84.4729	18392.97253	6.06	78
1460	2.01E+11	2005	17	3	45.35901863	133.4988	23075.59911	2.34	62
1461	2.01E+11	2005	17	3	45.36172159	388.5626	21114.27524	2.79	25
1462	2.01E+11	2005	17	3	45.19904439	382.5632	20986.2782	2.5	32
1463	2.01E+11	2005	17	3	45.12444198	139.4896	20407.42302	8.06	80
1464	2.01E+11	2005	17	3	45.16173219	366.0794	21596.0997	0.21	1
1465	2.01E+11	2005	17	3	44.91810936	619.1157	25318.67928	0	0
1466	2.01E+11	2005	17	3	44.96941667	442.9853	27022.69532	0.48	13
1467	2.01E+11	2005	17	3	44.86044145	174.6946	19244.75578	28.75	108
1468	2.01E+11	2005	17	3	44.90331929	208.1274	18909.11207	7.19	87
1469	2.01E+11	2005	17	3	44.89240436	144.1426	17373.1562	4.67	63
1470	2.01E+11	2005	17	3	44.89779127	137.3401	22525.99724	1.39	42
1471	2.01E+11	2005	17	3	44.86859173	139.6503	19848.46241	1.29	53
1472	2.01E+11	2005	17	3	44.80921762	129.1613	25418.75789	3.22	32
1473	2.01E+11	2005	17	3	44.75848944	65.1382	14266.07017	1.55	17
1474	2.01E+11	2005	17	3	44.72331987	64.272	16157.35573	5.66	59
1475	2.01E+11	2005	17	3	44.67651384	62.2328	19937.82284	15.34	123
1476	2.01E+11	2005	17	3	44.42752108	750.1999	23715.03786	0	0
1477	2.01E+11	2005	17	3	44.41151936	910.9912	22714.97133	0	0
1478	2.01E+11	2005	17	3	44.3403873	592.9598	21183.77226	8.06	64
